Transaction_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Region,Product_Category,Product_Name,Quantity_Ordered,Unit_Price,Unit_Cost,Discount_Applied,Shipping_Cost,Payment_Method,Order_Status,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Day_of_Week,Is_Weekend,Delivery_Duration_Days,Gross_Sales_Amount,Discount_Amount,Net_Sales_Amount,Total_COGS,Gross_Profit,Profit_Margin_Pct,Customer_Age_Group,Order_Value_Tier
ORD-101312,2025-04-10,2025-04-12,CUST-1221,Customer_1221,35,Other,United Kingdom,Clothing & Apparel,Breathable Running Shoes,5,113.21,42.0,0.1,16.57,Debit Card,Shipped,2025,4,April,Q2,Thursday,0,2,566.05,56.6,509.45,210.0,299.45,58.78,Millennial (25-39),VIP Enterprise Tier
ORD-101033,2025-11-24,2025-11-25,CUST-3058,Customer_3058,43,Non-Binary,United Kingdom,Beauty & Personal Care,Sunscreen SPF 50+,5,21.71,6.0,0.3,6.75,Debit Card,Returned,2025,11,November,Q4,Monday,0,1,108.55,32.56,75.99,30.0,45.99,60.52,Gen X (40-59),Budget Tier
ORD-110286,2025-07-08,2025-07-10,CUST-2142,Customer_2142,38,Female,Australia,Electronics,Smartphone Pro,7,408.09000000000003,450.0,0.25,15.035,Credit Card,Delivered,2025,7,July,Q3,Tuesday,0,2,2856.63,714.16,2142.47,3150.0,-1007.53,-47.03,Millennial (25-39),VIP Enterprise Tier
ORD-106585,2024-04-15,2024-04-22,CUST-1357,Customer_1357,24,Other,Canada,Home & Kitchen,Blender & Smoothie Maker,7,60.45,22.0,0.25,15.035,Apple Pay,Delivered,2024,4,April,Q2,Monday,0,7,423.15,105.79,317.36,154.0,163.36,51.47,Gen Z (<25),Premium Tier
ORD-108583,2024-11-07,2024-11-10,CUST-2140,Customer_2140,25,Female,Germany,Electronics,Wireless Earbuds,6,131.89,45.0,0.0,8.48,Debit Card,Cancelled,2024,11,November,Q4,Thursday,0,3,791.34,0.0,791.34,270.0,521.34,65.88,Millennial (25-39),VIP Enterprise Tier
ORD-106383,2024-08-29,2024-09-01,CUST-2014,Customer_2014,70,Male,United States,Books & Stationery,Business Strategy Guide,6,26.24,6.0,0.3,21.2,Credit Card,Returned,2024,8,August,Q3,Thursday,0,3,157.44,47.23,110.21,36.0,74.21,67.34,Boomer+ (60+),Standard Tier
ORD-107284,2024-08-22,2024-08-24,CUST-3362,Customer_3362,72,Male,Germany,Electronics,Smartphone Pro,8,408.09000000000003,450.0,0.2,21.44,Debit Card,Delivered,2024,8,August,Q3,Thursday,0,2,3264.72,652.94,2611.78,3600.0,-988.22,-37.84,Boomer+ (60+),VIP Enterprise Tier
ORD-106726,2024-12-08,2024-12-09,CUST-1898,Customer_1898,49,Female,Canada,Home & Kitchen,Blender & Smoothie Maker,1,62.48,22.0,0.1,16.01,Cash on Delivery,Returned,2024,12,December,Q4,Sunday,1,1,62.48,6.25,56.23,22.0,34.23,60.87,Gen X (40-59),Budget Tier
ORD-111950,2024-04-24,2024-04-27,CUST-2021,Customer_2021,23,Male,United States,Electronics,Gaming Mechanical Keyboard,4,90.93,35.0,0.15,10.88,Credit Card,Shipped,2024,4,April,Q2,Wednesday,0,3,363.72,54.56,309.16,140.0,169.16,54.72,Gen Z (<25),Premium Tier
ORD-110785,2025-03-16,2025-03-19,CUST-2356,Customer_2356,52,Other,United States,Home & Kitchen,Air Purifier HEPA,3,123.18,50.0,0.15,14.26,PayPal,Processing,2025,3,March,Q1,Sunday,1,3,369.54,55.43,314.11,150.0,164.11,52.25,Gen X (40-59),Premium Tier
ORD-104937,2025-09-10,2025-09-15,CUST-3263,Customer_3263,53,Non-Binary,India,Beauty & Personal Care,Vitamin C Facial Serum,3,34.57,10.0,0.2,18.53,Credit Card,Cancelled,2025,9,September,Q3,Wednesday,0,5,103.71,20.74,82.97,30.0,52.97,63.84,Gen X (40-59),Budget Tier
ORD-100932,2025-02-11,2025-02-16,CUST-1137,Customer_1137,59,Other,France,Clothing & Apparel,Breathable Running Shoes,3,112.87,42.0,0.1,20.83,Credit Card,Processing,2025,2,February,Q1,Tuesday,0,5,338.61,33.86,304.75,126.0,178.75,58.65,Gen X (40-59),Premium Tier
ORD-111229,2024-04-06,2024-04-11,CUST-2226,Customer_2226,23,Female,France,Beauty & Personal Care,Vitamin C Facial Serum,5,34.21,10.0,0.0,16.36,Debit Card,Shipped,2024,4,April,Q2,Saturday,1,5,171.05,0.0,171.05,50.0,121.05,70.77,Gen Z (<25),Standard Tier
ORD-104020,2024-07-12,2024-07-18,CUST-2038,Customer_2038,37,Male,India,Clothing & Apparel,Casual Cotton T-Shirt,4,25.92,7.0,0.15,15.22,Apple Pay,Returned,2024,7,July,Q3,Friday,0,6,103.68,15.55,88.13,28.0,60.13,68.23,Millennial (25-39),Budget Tier
ORD-100692,2025-09-26,2025-09-28,CUST-1680,Customer_1680,54,Female,Australia,Beauty & Personal Care,Sunscreen SPF 50+,3,21.45,6.0,0.2,8.74,Debit Card,Delivered,2025,9,September,Q3,Friday,0,2,64.35,12.87,51.48,18.0,33.48,65.03,Gen X (40-59),Budget Tier
ORD-109523,2025-09-23,2025-09-28,CUST-2414,Customer_2414,58,Non-Binary,India,Beauty & Personal Care,Sunscreen SPF 50+,4,21.19,6.0,0.05,11.52,PayPal,Shipped,2025,9,September,Q3,Tuesday,0,5,84.76,4.24,80.52,24.0,56.52,70.19,Gen X (40-59),Budget Tier
ORD-105988,2024-07-04,2024-07-08,CUST-3163,Customer_3163,36,Male,Canada,Clothing & Apparel,Breathable Running Shoes,3,110.11,42.0,0.1,8.14,Apple Pay,Delivered,2024,7,July,Q3,Thursday,0,4,330.33,33.03,297.3,126.0,171.3,57.62,Millennial (25-39),Premium Tier
ORD-106365,2024-02-03,2024-02-08,CUST-1060,Customer_1060,24,Male,United Kingdom,Beauty & Personal Care,Sonic Electric Toothbrush,3,50.66,16.0,0.25,5.0,Debit Card,Processing,2024,2,February,Q1,Saturday,1,5,151.98,37.99,113.99,48.0,65.99,57.89,Gen Z (<25),Standard Tier
ORD-101910,2024-12-14,2024-12-21,CUST-1146,Customer_1146,55,Other,United States,Books & Stationery,Data Science Handbook (Hardcover),1,53.9,20.0,0.0,22.28,Cash on Delivery,Refunded,2024,12,December,Q4,Saturday,1,7,53.9,0.0,53.9,20.0,33.9,62.89,Gen X (40-59),Budget Tier
ORD-100830,2025-06-06,2025-06-12,CUST-2838,Customer_2838,18,Non-Binary,Australia,Beauty & Personal Care,Vitamin C Facial Serum,7,35.74,10.0,0.2,10.0,PayPal,Shipped,2025,6,June,Q2,Friday,0,6,250.18,50.04,200.14,70.0,130.14,65.02,Gen Z (<25),Standard Tier
ORD-103499,2024-02-14,2024-02-16,CUST-2200,Customer_2200,38,Male,Canada,Books & Stationery,Data Science Handbook (Hardcover),3,57.0,20.0,0.15,12.84,Credit Card,Refunded,2024,2,February,Q1,Wednesday,0,2,171.0,25.65,145.35,60.0,85.35,58.72,Millennial (25-39),Standard Tier
ORD-102082,2024-12-05,2024-12-06,CUST-1147,Customer_1147,64,Other,United Kingdom,Books & Stationery,Hardcover Productivity Journal,7,18.14,4.5,0.1,23.67,Credit Card,Returned,2024,12,December,Q4,Thursday,0,1,126.98,12.7,114.28,31.5,82.78,72.44,Boomer+ (60+),Standard Tier
ORD-111440,2024-02-20,2024-02-23,CUST-1621,Customer_1621,18,Female,France,Books & Stationery,Data Science Handbook (Hardcover),5,54.47,20.0,0.015,5.47,PayPal,Shipped,2024,2,February,Q1,Tuesday,0,3,272.35,4.09,268.26,100.0,168.26,62.72,Gen Z (<25),Premium Tier
ORD-112131,2025-06-20,2025-06-27,CUST-2837,Customer_2837,65,Other,United States,Beauty & Personal Care,Sunscreen SPF 50+,4,22.03,6.0,0.2,24.37,Debit Card,Processing,2025,6,June,Q2,Friday,0,7,88.12,17.62,70.5,24.0,46.5,65.96,Boomer+ (60+),Budget Tier
ORD-100045,2025-03-27,2025-03-31,CUST-1795,Customer_1795,44,Male,United Kingdom,Clothing & Apparel,Casual Cotton T-Shirt,8,25.88,7.0,0.05,21.33,Bank Transfer,Delivered,2025,3,March,Q1,Thursday,0,4,207.04,10.35,196.69,56.0,140.69,71.53,Gen X (40-59),Standard Tier
ORD-107198,2024-08-20,2024-08-27,CUST-2051,Customer_2051,47,Non-Binary,Germany,Beauty & Personal Care,Sonic Electric Toothbrush,4,50.98,16.0,0.15,22.22,Bank Transfer,Cancelled,2024,8,August,Q3,Tuesday,0,7,203.92,30.59,173.33,64.0,109.33,63.08,Gen X (40-59),Standard Tier
ORD-103940,2025-03-30,2025-04-04,CUST-2225,Customer_2225,58,Non-Binary,United States,Books & Stationery,Business Strategy Guide,6,24.36,6.0,0.1,18.46,Credit Card,Delivered,2025,3,March,Q1,Sunday,1,5,146.16,14.62,131.54,36.0,95.54,72.63,Gen X (40-59),Standard Tier
ORD-100950,2024-07-30,2024-08-03,CUST-1480,Customer_1480,47,Other,India,Clothing & Apparel,Slim-Fit Denim Jeans,8,66.04,24.0,0.1,16.4,Cash on Delivery,Cancelled,2024,7,July,Q3,Tuesday,0,4,528.32,52.83,475.49,192.0,283.49,59.62,Gen X (40-59),Premium Tier
ORD-107109,2025-01-19,2025-01-23,CUST-3143,Customer_3143,42,Male,United States,Beauty & Personal Care,Sunscreen SPF 50+,7,22.79,6.0,0.25,22.36,Credit Card,Delivered,2025,1,January,Q1,Sunday,1,4,159.53,39.88,119.65,42.0,77.65,64.9,Gen X (40-59),Standard Tier
ORD-107314,2025-04-23,2025-04-25,CUST-2700,Customer_2700,18,Male,Canada,Electronics,Gaming Mechanical Keyboard,3,90.07,35.0,0.25,19.8,Credit Card,Delivered,2025,4,April,Q2,Wednesday,0,2,270.21,67.55,202.66,105.0,97.66,48.19,Gen Z (<25),Standard Tier
ORD-107622,2024-04-20,2024-04-24,CUST-1704,Customer_1704,51,Male,United States,Beauty & Personal Care,Organic Moisturizing Cream,1,28.36,8.0,0.2,6.17,Cash on Delivery,Shipped,2024,4,April,Q2,Saturday,1,4,28.36,5.67,22.69,8.0,14.69,64.74,Gen X (40-59),Budget Tier
ORD-104320,2024-07-28,2024-07-31,CUST-3213,Customer_3213,21,Female,France,Books & Stationery,Business Strategy Guide,5,24.62,6.0,0.2,24.23,Credit Card,Delivered,2024,7,July,Q3,Sunday,1,3,123.1,24.62,98.48,30.0,68.48,69.54,Gen Z (<25),Standard Tier
ORD-102966,2025-02-19,2025-02-22,CUST-3277,Customer_3277,42,Other,Canada,Beauty & Personal Care,Ionic Hair Dryer,4,72.62,28.0,0.0,9.73,Credit Card,Returned,2025,2,February,Q1,Wednesday,0,3,290.48,0.0,290.48,112.0,178.48,61.44,Gen X (40-59),Premium Tier
ORD-103970,2025-08-06,2025-08-10,CUST-1244,Customer_1244,44,Other,Germany,Electronics,4K Ultra Monitor,4,349.04,190.0,0.2,23.08,Cash on Delivery,Delivered,2025,8,August,Q3,Wednesday,0,4,1396.16,279.23,1116.93,760.0,356.93,31.96,Gen X (40-59),VIP Enterprise Tier
ORD-101188,2024-05-27,2024-06-02,CUST-1688,Customer_1688,32,Female,Japan,Beauty & Personal Care,Vitamin C Facial Serum,8,34.89,10.0,0.15,11.4,PayPal,Refunded,2024,5,May,Q2,Monday,0,6,279.12,41.87,237.25,80.0,157.25,66.28,Millennial (25-39),Premium Tier
ORD-108499,2024-03-21,2024-03-27,CUST-2058,Customer_2058,39,Male,Germany,Electronics,USB-C Fast Charger,3,31.36,8.5,0.15,23.06,PayPal,Refunded,2024,3,March,Q1,Thursday,0,6,94.08,14.11,79.97,25.5,54.47,68.11,Millennial (25-39),Budget Tier
ORD-107667,2024-12-22,2024-12-25,CUST-2340,Customer_2340,64,Female,Germany,Beauty & Personal Care,Sunscreen SPF 50+,4,21.72,6.0,0.1,12.21,Bank Transfer,Cancelled,2024,12,December,Q4,Sunday,1,3,86.88,8.69,78.19,24.0,54.19,69.31,Boomer+ (60+),Budget Tier
ORD-109849,2025-10-28,2025-10-30,CUST-1470,Customer_1470,39,Male,Germany,Books & Stationery,Business Strategy Guide,5,25.25,6.0,0.3,20.64,PayPal,Refunded,2025,10,October,Q4,Tuesday,0,2,126.25,37.88,88.37,30.0,58.37,66.05,Millennial (25-39),Budget Tier
ORD-100285,2025-08-23,2025-08-29,CUST-3466,Customer_3466,24,Female,Germany,Electronics,Smartphone Pro,4,408.09000000000003,450.0,0.1,23.22,Credit Card,Delivered,2025,8,August,Q3,Saturday,1,6,1632.36,163.24,1469.12,1800.0,-330.88,-22.52,Gen Z (<25),VIP Enterprise Tier
ORD-111176,2025-06-12,2025-06-19,CUST-2713,Customer_2713,56,Female,Canada,Books & Stationery,Hardcover Productivity Journal,2,19.32,4.5,0.05,22.86,Bank Transfer,Shipped,2025,6,June,Q2,Thursday,0,7,38.64,1.93,36.71,9.0,27.71,75.48,Gen X (40-59),Budget Tier
ORD-107479,2025-11-23,2025-11-30,CUST-1828,Customer_1828,73,Other,United Kingdom,Books & Stationery,Business Strategy Guide,2,24.27,6.0,0.15,24.32,Credit Card,Delivered,2025,11,November,Q4,Sunday,1,7,48.54,7.28,41.26,12.0,29.26,70.92,Boomer+ (60+),Budget Tier
ORD-111392,2024-07-28,2024-08-03,CUST-2199,Customer_2199,54,Male,India,Beauty & Personal Care,Sonic Electric Toothbrush,8,50.61,16.0,0.15,11.01,Credit Card,Refunded,2024,7,July,Q3,Sunday,1,6,404.88,60.73,344.15,128.0,216.15,62.81,Gen X (40-59),Premium Tier
ORD-106309,2024-10-15,2024-10-18,CUST-1313,Customer_1313,22,Male,Canada,Electronics,Smartphone Pro,7,408.09000000000003,450.0,0.15,23.2,Bank Transfer,Cancelled,2024,10,October,Q4,Tuesday,0,3,2856.63,428.49,2428.14,3150.0,-721.86,-29.73,Gen Z (<25),VIP Enterprise Tier
ORD-104160,2025-06-16,2025-06-18,CUST-2992,Customer_2992,27,Other,India,Electronics,Smartphone Pro,5,408.09000000000003,450.0,0.25,20.82,Credit Card,Shipped,2025,6,June,Q2,Monday,0,2,2040.45,510.11,1530.34,2250.0,-719.66,-47.03,Millennial (25-39),VIP Enterprise Tier
ORD-103093,2025-06-18,2025-06-25,CUST-1762,Customer_1762,47,Male,Australia,Electronics,Wireless Earbuds,3,126.63,45.0,0.2,21.03,Credit Card,Returned,2025,6,June,Q2,Wednesday,0,7,379.89,75.98,303.91,135.0,168.91,55.58,Gen X (40-59),Premium Tier
ORD-110716,2025-03-29,2025-04-02,CUST-3482,Customer_3482,50,Non-Binary,India,Beauty & Personal Care,Sunscreen SPF 50+,7,21.28,6.0,0.1,8.14,Apple Pay,Delivered,2025,3,March,Q1,Saturday,1,4,148.96,14.9,134.06,42.0,92.06,68.67,Gen X (40-59),Standard Tier
ORD-104557,2024-01-15,2024-01-19,CUST-1585,Customer_1585,18,Male,United Kingdom,Home & Kitchen,Stainless Steel Cookware Set,3,156.83,65.0,0.3,5.06,PayPal,Shipped,2024,1,January,Q1,Monday,0,4,470.49,141.15,329.34,195.0,134.34,40.79,Gen Z (<25),Premium Tier
ORD-105556,2024-04-16,2024-04-17,CUST-1955,Customer_1955,44,Female,Japan,Home & Kitchen,Robot Vacuum Cleaner,8,288.94,130.0,0.1,20.89,PayPal,Cancelled,2024,4,April,Q2,Tuesday,0,1,2311.52,231.15,2080.37,1040.0,1040.37,50.01,Gen X (40-59),VIP Enterprise Tier
ORD-107591,2024-08-06,2024-08-12,CUST-1859,Customer_1859,70,Male,India,Beauty & Personal Care,Sonic Electric Toothbrush,4,48.31,16.0,0.3,24.42,Bank Transfer,Shipped,2024,8,August,Q3,Tuesday,0,6,193.24,57.97,135.27,64.0,71.27,52.69,Boomer+ (60+),Standard Tier
ORD-104324,2024-05-18,2024-05-21,CUST-1931,Customer_1931,29,Male,United Kingdom,Beauty & Personal Care,Sonic Electric Toothbrush,1,48.53,16.0,0.3,5.43,Debit Card,Delivered,2024,5,May,Q2,Saturday,1,3,48.53,14.56,33.97,16.0,17.97,52.9,Millennial (25-39),Budget Tier
ORD-103983,2024-05-23,2024-05-27,CUST-2604,Customer_2604,46,Female,Australia,Clothing & Apparel,Waterproof Winter Jacket,3,119.43,48.0,0.15,17.62,PayPal,Delivered,2024,5,May,Q2,Thursday,0,4,358.29,53.74,304.55,144.0,160.55,52.72,Gen X (40-59),Premium Tier
ORD-108510,2025-12-01,2025-12-04,CUST-1468,Customer_1468,54,Other,United Kingdom,Beauty & Personal Care,Sonic Electric Toothbrush,4,50.62,16.0,0.3,24.48,Debit Card,Shipped,2025,12,December,Q4,Monday,0,3,202.48,60.74,141.74,64.0,77.74,54.85,Gen X (40-59),Standard Tier
ORD-106941,2024-07-11,2024-07-16,CUST-2159,Customer_2159,45,Female,United Kingdom,Electronics,Wireless Earbuds,4,129.31,45.0,0.15,14.55,Credit Card,Processing,2024,7,July,Q3,Thursday,0,5,517.24,77.59,439.65,180.0,259.65,59.06,Gen X (40-59),Premium Tier
ORD-103365,2025-05-22,2025-05-27,CUST-3257,Customer_3257,52,Female,Unknown,Beauty & Personal Care,Organic Moisturizing Cream,2,28.61,8.0,0.1,21.4,Bank Transfer,Returned,2025,5,May,Q2,Thursday,0,5,57.22,5.72,51.5,16.0,35.5,68.93,Gen X (40-59),Budget Tier
ORD-101405,2025-04-10,2025-04-16,CUST-2825,Customer_2825,62,Male,Japan,Electronics,Wireless Earbuds,4,131.06,45.0,0.2,7.81,PayPal,Cancelled,2025,4,April,Q2,Thursday,0,6,524.24,104.85,419.39,180.0,239.39,57.08,Boomer+ (60+),Premium Tier
ORD-107965,2025-11-26,2025-12-03,CUST-2919,Customer_2919,33,Male,India,Electronics,Gaming Mechanical Keyboard,1,94.49,35.0,0.2,14.74,Cash on Delivery,Returned,2025,11,November,Q4,Wednesday,0,7,94.49,18.9,75.59,35.0,40.59,53.7,Millennial (25-39),Budget Tier
ORD-108806,2024-04-28,2024-05-02,CUST-3357,Customer_3357,73,Other,Germany,Books & Stationery,Ergonomic Fountain Pen Set,2,31.96,9.0,0.05,6.07,Cash on Delivery,Processing,2024,4,April,Q2,Sunday,1,4,63.92,3.2,60.72,18.0,42.72,70.36,Boomer+ (60+),Budget Tier
ORD-108349,2025-03-13,2025-03-17,CUST-2570,Customer_2570,47,Female,United Kingdom,Books & Stationery,Hardcover Productivity Journal,1,18.23,4.5,0.05,16.6,Credit Card,Shipped,2025,3,March,Q1,Thursday,0,4,18.23,0.91,17.32,4.5,12.82,74.02,Gen X (40-59),Budget Tier
ORD-100970,2024-01-20,2024-01-22,CUST-2676,Customer_2676,31,Female,India,Beauty & Personal Care,Sonic Electric Toothbrush,5,51.33,16.0,0.0,21.64,Credit Card,Returned,2024,1,January,Q1,Saturday,1,2,256.65,0.0,256.65,80.0,176.65,68.83,Millennial (25-39),Premium Tier
ORD-110935,2024-11-19,2024-11-20,CUST-2541,Customer_2541,34,Female,Germany,Home & Kitchen,Stainless Steel Cookware Set,2,144.52,65.0,0.2,22.0,PayPal,Delivered,2024,11,November,Q4,Tuesday,0,1,289.04,57.81,231.23,130.0,101.23,43.78,Millennial (25-39),Premium Tier
ORD-106544,2025-11-13,2025-11-19,CUST-1205,Customer_1205,21,Other,India,Books & Stationery,Ergonomic Fountain Pen Set,1,31.73,9.0,0.3,14.62,PayPal,Refunded,2025,11,November,Q4,Thursday,0,6,31.73,9.52,22.21,9.0,13.21,59.48,Gen Z (<25),Budget Tier
ORD-103735,2024-06-03,2024-06-09,CUST-1477,Customer_1477,54,Other,United Kingdom,Books & Stationery,Hardcover Productivity Journal,8,18.82,4.5,0.05,21.73,Bank Transfer,Cancelled,2024,6,June,Q2,Monday,0,6,150.56,7.53,143.03,36.0,107.03,74.83,Gen X (40-59),Standard Tier
ORD-100926,2024-01-31,2024-02-04,CUST-1059,Customer_1059,73,Female,United States,Beauty & Personal Care,Organic Moisturizing Cream,5,29.22,8.0,0.0,13.57,Credit Card,Processing,2024,1,January,Q1,Wednesday,0,4,146.1,0.0,146.1,40.0,106.1,72.62,Boomer+ (60+),Standard Tier
ORD-112205,2025-11-18,2025-11-22,CUST-1447,Customer_1447,54,Other,Germany,Books & Stationery,Artist Sketchbook Pack,3,14.47,3.5,0.1,9.26,Credit Card,Returned,2025,11,November,Q4,Tuesday,0,4,43.41,4.34,39.07,10.5,28.57,73.13,Gen X (40-59),Budget Tier
ORD-107343,2024-01-13,2024-01-15,CUST-2461,Customer_2461,41,Non-Binary,Japan,Beauty & Personal Care,Sonic Electric Toothbrush,4,49.86,16.0,0.15,19.69,Debit Card,Refunded,2024,1,January,Q1,Saturday,1,2,199.44,29.92,169.52,64.0,105.52,62.25,Gen X (40-59),Standard Tier
ORD-109333,2024-07-17,2024-07-19,CUST-3214,Customer_3214,71,Female,United Kingdom,Electronics,4K Ultra Monitor,7,352.01,190.0,0.2,15.83,Credit Card,Delivered,2024,7,July,Q3,Wednesday,0,2,2464.07,492.81,1971.26,1330.0,641.26,32.53,Boomer+ (60+),VIP Enterprise Tier
ORD-104726,2025-06-10,2025-06-12,CUST-1058,Customer_1058,21,Other,India,Electronics,4K Ultra Monitor,3,361.77,190.0,0.2,15.63,PayPal,Delivered,2025,6,June,Q2,Tuesday,0,2,1085.31,217.06,868.25,570.0,298.25,34.35,Gen Z (<25),VIP Enterprise Tier
ORD-102844,2024-10-01,2024-10-07,CUST-1289,Customer_1289,20,Female,Germany,Home & Kitchen,Stainless Steel Cookware Set,8,155.18,65.0,0.25,23.74,Credit Card,Shipped,2024,10,October,Q4,Tuesday,0,6,1241.44,310.36,931.08,520.0,411.08,44.15,Gen Z (<25),VIP Enterprise Tier
ORD-102852,2024-12-09,2024-12-16,CUST-2617,Customer_2617,19,Non-Binary,Germany,Clothing & Apparel,Slim-Fit Denim Jeans,5,63.65,24.0,0.0,14.38,Bank Transfer,Returned,2024,12,December,Q4,Monday,0,7,318.25,0.0,318.25,120.0,198.25,62.29,Gen Z (<25),Premium Tier
ORD-110589,2024-09-15,2024-09-17,CUST-1285,Customer_1285,44,Female,Australia,Clothing & Apparel,Casual Cotton T-Shirt,6,25.4,7.0,0.25,16.47,Credit Card,Returned,2024,9,September,Q3,Sunday,1,2,152.4,38.1,114.3,42.0,72.3,63.25,Gen X (40-59),Standard Tier
ORD-110933,2024-07-30,2024-07-31,CUST-3379,Customer_3379,24,Female,Japan,Beauty & Personal Care,Vitamin C Facial Serum,2,36.18,10.0,0.0,16.21,PayPal,Shipped,2024,7,July,Q3,Tuesday,0,1,72.36,0.0,72.36,20.0,52.36,72.36,Gen Z (<25),Budget Tier
ORD-105957,2024-01-22,2024-01-25,CUST-2284,Customer_2284,35,Other,United States,Clothing & Apparel,Casual Cotton T-Shirt,6,25.78,7.0,0.3,8.89,Credit Card,Delivered,2024,1,January,Q1,Monday,0,3,154.68,46.4,108.28,42.0,66.28,61.21,Millennial (25-39),Standard Tier
ORD-100520,2024-04-04,2024-04-07,CUST-3404,Customer_3404,50,Female,United States,Clothing & Apparel,Waterproof Winter Jacket,8,115.38,48.0,0.05,14.2,Credit Card,Delivered,2024,4,April,Q2,Thursday,0,3,923.04,46.15,876.89,384.0,492.89,56.21,Gen X (40-59),VIP Enterprise Tier
ORD-111382,2025-11-20,2025-11-27,CUST-2497,Customer_2497,55,Male,United States,Books & Stationery,Hardcover Productivity Journal,8,18.99,4.5,0.1,5.35,Bank Transfer,Refunded,2025,11,November,Q4,Thursday,0,7,151.92,15.19,136.73,36.0,100.73,73.67,Gen X (40-59),Standard Tier
ORD-110264,2025-09-20,2025-09-26,CUST-1342,Customer_1342,40,Female,United Kingdom,Beauty & Personal Care,Sunscreen SPF 50+,1,21.5,6.0,0.1,12.78,Credit Card,Cancelled,2025,9,September,Q3,Saturday,1,6,21.5,2.15,19.35,6.0,13.35,68.99,Gen X (40-59),Budget Tier
ORD-104472,2024-12-15,2024-12-22,CUST-2995,Customer_2995,20,Female,United States,Home & Kitchen,Blender & Smoothie Maker,4,60.15,22.0,0.0,11.73,Apple Pay,Processing,2024,12,December,Q4,Sunday,1,7,240.6,0.0,240.6,88.0,152.6,63.42,Gen Z (<25),Premium Tier
ORD-112026,2024-04-30,2024-05-05,CUST-1148,Customer_1148,22,Non-Binary,France,Books & Stationery,Artist Sketchbook Pack,5,15.13,3.5,0.2,16.12,Cash on Delivery,Shipped,2024,4,April,Q2,Tuesday,0,5,75.65,15.13,60.52,17.5,43.02,71.08,Gen Z (<25),Budget Tier
ORD-104349,2024-08-17,2024-08-20,CUST-1209,Customer_1209,43,Female,United States,Beauty & Personal Care,Sonic Electric Toothbrush,7,49.79,16.0,0.25,11.48,Bank Transfer,Delivered,2024,8,August,Q3,Saturday,1,3,348.53,87.13,261.4,112.0,149.4,57.15,Gen X (40-59),Premium Tier
ORD-110324,2024-05-05,2024-05-07,CUST-2254,Customer_2254,31,Male,Japan,Electronics,Gaming Mechanical Keyboard,7,89.22,35.0,0.2,23.21,PayPal,Shipped,2024,5,May,Q2,Sunday,1,2,624.54,124.91,499.63,245.0,254.63,50.96,Millennial (25-39),VIP Enterprise Tier
ORD-103627,2025-03-12,2025-03-18,CUST-1545,Customer_1545,33,Male,Canada,Books & Stationery,Hardcover Productivity Journal,5,17.99,4.5,0.15,21.69,Credit Card,Processing,2025,3,March,Q1,Wednesday,0,6,89.95,13.49,76.46,22.5,53.96,70.57,Millennial (25-39),Budget Tier
ORD-101790,2024-03-20,2024-03-25,CUST-1086,Customer_1086,55,Other,Germany,Clothing & Apparel,Merino Wool Sweater,2,83.4,32.0,0.05,21.85,PayPal,Returned,2024,3,March,Q1,Wednesday,0,5,166.8,8.34,158.46,64.0,94.46,59.61,Gen X (40-59),Standard Tier
ORD-110635,2024-02-15,2024-02-17,CUST-2360,Customer_2360,45,Other,France,Electronics,Wireless Earbuds,1,128.43,45.0,0.0,8.73,Credit Card,Processing,2024,2,February,Q1,Thursday,0,2,128.43,0.0,128.43,45.0,83.43,64.96,Gen X (40-59),Standard Tier
ORD-102060,2024-05-07,2024-05-08,CUST-1976,Customer_1976,71,Female,United States,Clothing & Apparel,Slim-Fit Denim Jeans,2,61.82,24.0,0.2,17.59,Bank Transfer,Refunded,2024,5,May,Q2,Tuesday,0,1,123.64,24.73,98.91,48.0,50.91,51.47,Boomer+ (60+),Standard Tier
ORD-109705,2025-11-26,2025-12-01,CUST-1834,Customer_1834,44,Female,Canada,Books & Stationery,Hardcover Productivity Journal,6,18.43,4.5,0.25,20.95,PayPal,Shipped,2025,11,November,Q4,Wednesday,0,5,110.58,27.64,82.94,27.0,55.94,67.45,Gen X (40-59),Budget Tier
ORD-107144,2024-10-24,2024-10-30,CUST-2296,Customer_2296,28,Other,Japan,Electronics,USB-C Fast Charger,6,30.41,8.5,0.1,16.51,Credit Card,Refunded,2024,10,October,Q4,Thursday,0,6,182.46,18.25,164.21,51.0,113.21,68.94,Millennial (25-39),Standard Tier
ORD-111195,2024-05-17,2024-05-22,CUST-3076,Customer_3076,75,Male,United States,Beauty & Personal Care,Sonic Electric Toothbrush,1,50.58,16.0,0.15,7.97,PayPal,Cancelled,2024,5,May,Q2,Friday,0,5,50.58,7.59,42.99,16.0,26.99,62.78,Boomer+ (60+),Budget Tier
ORD-104014,2024-01-20,2024-01-27,CUST-2911,Customer_2911,53,Female,Germany,Beauty & Personal Care,Organic Moisturizing Cream,8,28.9,8.0,0.1,11.4,PayPal,Refunded,2024,1,January,Q1,Saturday,1,7,231.2,23.12,208.08,64.0,144.08,69.24,Gen X (40-59),Standard Tier
